"TOA5","JER_Site3","CR1000","55060","CR1000.Std.25","CPU:JER_Site3_program_20170406.cr1","32691","Table1","","","","","","","","","","",""
"2018-04-08 16:44:00","528806","0","29.57","29.21","0.4005727","522.6","209.3","341.4","511.6","0","0","12.2","246.5","9.81","8.79","8.04","8","1.165"
"2018-04-08 16:45:00","528807","0","29.56","29.22","0.4012064","519.1","208.3","341.7","511","0","0","14.45","244.7","10.09","9.12","8.15","8.05","1.304"
"2018-04-08 16:46:00","528808","0","29.46","29.12","0.4021581","516","207.5","341.1","509.9","0","0","12.2","232.7","9.84","8.99","8.15","8.05","1.079"
"2018-04-08 16:47:00","528809","0","29.49","29.15","0.4031571","512.5","206.6","341.2","509.6","0","0","13.7","233.4","10.15","9.14","8.21","8","1.123"
"2018-04-08 16:48:00","528810","0","29.48","29.16","0.4036081","509","205.5","341.5","509.4","0","0","12.2","232.4","9.16","8.54","7.762","7.725","1.328"
"2018-04-08 16:49:00","528811","0","29.45","29.11","0.4050021","506","204.9","340.2","508.5","0","0","11.45","228.8","9.47","8.61","7.812","7.675","1.241"
"2018-04-08 16:50:00","528812","0","29.53","29.18","0.4052626","502.4","203.6","341.9","509.2","0","0","10.7","241.5","8.6","7.6","6.987","6.937","1.228"
"2018-04-08 16:51:00","528813","0","29.79","29.47","0.406943","499.5","203.3","342.8","509.5","0","0","12.95","232.6","9.1","8.24","7.475","7.337","1.775"
"2018-04-08 16:52:00","528814","0","29.99","29.71","0.4080565","496.1","202.4","343.5","510.7","0","0","9.95","238.6","7.212","6.775","6.125","5.962","1.116"
"2018-04-08 16:53:00","528815","0","29.98","29.74","0.4097531","492.6","201.8","342.8","510.4","0","0","11.45","236.7","8.51","7.712","7.05","6.8","1.783"
"2018-04-08 16:54:00","528816","0","29.55","29.25","0.4108198","490.3","201.4","339.7","507","0","0","13.7","247.9","9.92","8.96","8.1","7.95","1.835"
"2018-04-08 16:55:00","528817","0","29.38","29.05","0.4097241","485.8","199","340.6","507.1","0","0","10.7","250.7","8.44","7.375","6.612","6.5","1.14"
"2018-04-08 16:56:00","528818","0","29.5","29.16","0.4112167","482.9","198.6","341.1","507.2","0","0","14.45","253.6","9.3","8.47","7.725","7.512","1.32"
"2018-04-08 16:57:00","528819","0","29.73","29.43","0.411904","479.7","197.6","342.5","507.8","0","0","11.45","236.8","8.44","7.462","6.762","6.65","1.452"
"2018-04-08 16:58:00","528820","0","29.86","29.54","0.4136037","476.8","197.2","341.8","507.6","0","0","12.95","240.6","9.12","8.14","7.237","7.1","1.219"
"2018-04-08 16:59:00","528821","0","29.7","29.32","0.4144476","473.5","196.2","340.8","506.7","0","0","11.45","246.8","8","7.05","6.375","6.3","1.484"
"2018-04-08 17:00:00","528822","0","29.64","29.27","0.41516","469.9","195.1","341.1","506.5","0","0","10.7","231.9","8.56","7.937","7.15","6.962","1.182"
"2018-04-08 17:01:00","528823","0","29.59","29.31","0.4162126","466.3","194.1","340.8","506","0","0","12.2","229.7","8.7","8.08","7.437","7.312","1.406"
"2018-04-08 17:02:00","528824","0","29.52","29.23","0.4169931","463.4","193.2","339.8","504.3","0","0","12.95","224.8","9.35","8.72","7.962","7.887","1.416"
"2018-04-08 17:03:00","528825","0","29.31","29.03","0.4177628","460.7","192.5","339.7","503","0","0","12.2","233.2","10.37","9.37","8.46","8.37","1.273"
"2018-04-08 17:04:00","528826","0","29.45","29.17","0.4182933","458.1","191.6","341","503.4","0","0","14.45","239.7","9.87","8.79","7.975","7.9","1.582"
"2018-04-08 17:05:00","528827","0","29.6","29.32","0.4202339","455.7","191.5","340.5","503","0","0","12.2","242.1","9.75","9.07","8.22","8.01","1.08"
"2018-04-08 17:06:00","528828","0","29.43","29.08","0.4217438","452.5","190.8","338.6","501.4","0","0","14.45","247.3","11.3","9.9","8.95","8.81","1.254"
"2018-04-08 17:07:00","528829","0","29.14","28.89","0.4219083","449","189.4","337.8","499.7","0","0","14.45","250.7","11.1","9.99","9.17","8.89","1.57"
"2018-04-08 17:08:00","528830","0","29.21","28.93","0.4221387","445.7","188.2","338.9","500.2","0","0","12.95","257.9","8.81","7.737","7.05","6.925","1.116"
"2018-04-08 17:09:00","528831","0","29.56","29.32","0.4239089","442.2","187.5","340","501.9","0","0","12.2","258.2","8.69","7.587","7","6.875","1.361"
"2018-04-08 17:10:00","528832","0","29.57","29.31","0.4258598","439.3","187.1","339.4","501.1","0","0","12.2","255.2","9.24","8.26","7.487","7.325","1.191"
"2018-04-08 17:11:00","528833","0","29.59","29.31","0.4263517","435","185.4","340.1","501.4","0","0","11.45","249.8","8.41","7.412","6.75","6.6","1.016"
"2018-04-08 17:12:00","528834","0","29.6","29.32","0.4283135","430.8","184.5","339.7","500.5","0","0","15.2","253.2","9.59","8.31","7.5","7.25","1.373"
"2018-04-08 17:13:00","528835","0","29.67","29.38","0.4276395","406","173.6","340.2","500.2","0","0","11.45","246.6","8.92","7.725","6.912","6.887","1.217"
"2018-04-08 17:14:00","528836","0","29.5","29.16","0.4305297","424.7","182.8","338.2","498.8","0","0","12.95","256.3","10.48","9.17","8.14","7.85","1.32"
"2018-04-08 17:15:00","528837","0","29.27","28.96","0.4300708","421.6","181.3","338.1","498.4","0","0","11.45","252.8","8.7","7.85","7.087","6.987","1.176"
"2018-04-08 17:16:00","528838","0","29.25","28.94","0.4311071","417.3","179.9","338.3","498.7","0","0","10.7","254.4","8.22","7.275","6.675","6.612","1.197"
"2018-04-08 17:17:00","528839","0","29.32","29.01","0.4325727","414.4","179.3","338.6","498","0","0","12.95","251.9","9.32","7.85","7.062","7.037","1.554"
"2018-04-08 17:18:00","528840","0","29.28","28.96","0.4332001","410.5","177.8","338.3","497","0","0","12.2","236","9.06","8.16","7.325","7.275","1.187"
"2018-04-08 17:19:00","528841","0","29.26","28.99","0.4340035","406.4","176.4","339.3","497.8","0","0","10.7","240","7.95","7.125","6.387","6.237","1.037"
"2018-04-08 17:20:00","528842","0","29.25","28.98","0.4354074","402.4","175.2","339.5","497.5","0","0","11.45","245.7","8.6","7.925","7.15","6.975","1.438"
"2018-04-08 17:21:00","528843","0","29.35","29.11","0.4366889","399.2","174.3","340.8","498.3","0","0","10.7","242.2","7.837","7.05","6.25","6.1","1.125"
"2018-04-08 17:22:00","528844","0","29.4","29.16","0.4389201","395.9","173.8","340.1","497.2","0","0","12.95","241","9.51","8.74","7.9","7.712","1.621"
"2018-04-08 17:23:00","528845","0","29.19","28.95","0.4393854","392.9","172.7","339.9","496","0","0","11.45","240.7","8.97","8.04","7.225","7.075","1.173"
"2018-04-08 17:24:00","528846","0","29.27","29.06","0.4402828","389.2","171.4","340.4","496.2","0","0","11.45","232.9","8.06","7.512","6.812","6.825","1.282"
"2018-04-08 17:25:00","528847","0","29.33","29.13","0.4421068","383.1","169.4","340.1","496","0","0","11.45","227.2","8.39","7.962","7.325","7.237","1.223"
"2018-04-08 17:26:00","528848","0","29.31","29.08","0.4427503","374.2","165.7","340.5","495.4","0","0","9.95","230.9","8.2","7.25","6.5","6.287","0.999"
"2018-04-08 17:27:00","528849","0","29.57","29.34","0.4446227","373.8","166.2","341.4","496.1","0","0","9.95","239.5","7.15","6.687","6.037","5.862","1.102"
"2018-04-08 17:28:00","528850","0","29.61","29.41","0.44702","375.2","167.7","341.1","495.6","0","0","12.2","234.4","8.33","7.912","7.287","7.137","1.531"
"2018-04-08 17:29:00","528851","0","29.31","29.1","0.448442","373","167.2","338.8","493","0","0","12.95","246.4","10.66","9.55","8.64","8.56","1.4"
"2018-04-08 17:30:00","528852","0","29.19","28.94","0.4471046","369.2","165.1","339.9","493.5","0","0","10.7","244.4","7.925","7.05","6.325","6.175","1.182"
"2018-04-08 17:31:00","528853","0","29.34","29.08","0.4493194","367.2","165","339.3","492.9","0","0","12.2","246.3","9.29","8.4","7.5","7.425","1.382"
"2018-04-08 17:32:00","528854","0","29.32","29.13","0.4499969","364.5","164","338.9","491.8","0","0","11.45","248.4","9.39","8.44","7.712","7.687","1.056"
"2018-04-08 17:33:00","528855","0","29.39","29.19","0.451055","360.6","162.6","339.2","492","0","0","10.7","254.9","7.85","6.925","6.212","6.125","1.104"
"2018-04-08 17:34:00","528856","0","29.48","29.3","0.4533652","357.3","162","339.5","492.9","0","0","9.95","255.8","7.2","6.675","6.062","5.962","1.069"
"2018-04-08 17:35:00","528857","0","29.41","29.24","0.4550379","352.2","160.3","338.6","491.4","0","0","11.45","260.9","8.21","7.175","6.525","6.35","1.358"
"2018-04-08 17:36:00","528858","0","29.38","29.14","0.4571704","349.6","159.8","337.6","490.6","0","0","12.95","253.1","9.91","8.67","7.875","7.75","1.14"
"2018-04-08 17:37:00","528859","0","29.06","28.8","0.4571107","346","158.2","337.2","489.7","0","0","12.2","245.9","9.02","8.05","7.25","7.1","1.108"
"2018-04-08 17:38:00","528860","0","29.05","28.82","0.4572898","341.9","156.3","338","489.8","0","0","11.45","249.2","7.775","7.087","6.4","6.2","1.576"
"2018-04-08 17:39:00","528861","0","29.12","28.89","0.4593692","337.4","155","337.7","489.3","0","0","11.45","246.5","8.61","7.462","6.725","6.662","1.074"
"2018-04-08 17:40:00","528862","0","29.01","28.8","0.4599931","333.8","153.5","338.1","488.2","0","0","10.7","247.4","8.42","7.675","7.075","7.125","1.069"
"2018-04-08 17:41:00","528863","0","28.96","28.75","0.4613865","330.1","152.3","338.6","488.2","0","0","9.2","244.9","7.85","7.05","6.325","6.175","0.756"
"2018-04-08 17:42:00","528864","0","28.95","28.74","0.4620723","317.5","146.7","338.7","487.5","0","0","10.7","233","8.16","7.437","6.775","6.662","1.177"
"2018-04-08 17:43:00","528865","0","28.92","28.71","0.4637037","311.9","144.6","339.2","487.4","0","0","11.45","240.8","8.44","7.475","6.75","6.5","1.308"
"2018-04-08 17:44:00","528866","0","28.78","28.53","0.4647787","302.9","140.8","338.3","485.3","0","0","13.7","246.5","10.11","9.1","8.19","8.04","1.439"
"2018-04-08 17:45:00","528867","0","28.8","28.58","0.4660389","311.1","145","339.3","485.8","0","0","11.45","235.6","8.37","7.587","6.812","6.675","1.032"
"2018-04-08 17:46:00","528868","0","28.79","28.54","0.467345","297.1","138.8","339.1","484.8","0","0","12.2","236.1","9.47","8.33","7.437","7.3","1.062"
"2018-04-08 17:47:00","528869","0","28.82","28.6","0.4693818","295.4","138.6","339.2","483.9","0","0","12.2","236.7","10.11","8.99","8.06","7.975","1.285"
"2018-04-08 17:48:00","528870","0","28.68","28.49","0.4711279","297.8","140.3","338.7","482.9","0","0","13.7","233.8","10.41","9.39","8.57","8.51","1.394"
"2018-04-08 17:49:00","528871","0","28.5","28.3","0.4721251","294.2","138.9","338.7","481.7","0","0","12.95","235.2","10.1","9.25","8.33","8.17","1.455"
"2018-04-08 17:50:00","528872","0","28.54","28.37","0.4724721","290.3","137.1","339.7","482.1","0","0","10.7","234.4","8.25","7.425","6.787","6.712","0.928"
"2018-04-08 17:51:00","528873","0","28.59","28.42","0.4731466","276.6","130.9","339.5","481.5","0","0","11.45","233.1","8.6","7.725","7.05","7","1.348"
"2018-04-08 17:52:00","528874","0","28.57","28.41","0.4758903","273.3","130.1","339.9","481","0","0","13.7","238.8","10.09","9.19","8.34","8.11","1.783"
"2018-04-08 17:53:00","528875","0","28.51","28.35","0.4761705","270.4","128.8","339.8","480.1","0","0","10.7","234.7","9.02","8.1","7.262","7.237","0.973"
"2018-04-08 17:54:00","528876","0","28.54","28.38","0.4780833","272.3","130.2","339.9","480.1","0","0","10.7","233.9","8.69","7.987","7.325","7.362","0.959"
"2018-04-08 17:55:00","528877","0","28.58","28.42","0.4800268","274.6","131.8","340.6","480.1","0","0","10.7","227.5","8","7.225","6.537","6.412","1.121"
"2018-04-08 17:56:00","528878","0","28.76","28.61","0.4832308","277.6","134.1","341.1","480.5","0","0","11.45","230.4","8.19","7.4","6.762","6.8","1.457"
"2018-04-08 17:57:00","528879","0","28.7","28.56","0.485796","282.8","137.4","340.1","479.5","0","0","12.95","237.7","10.49","9.42","8.65","8.64","1.063"
"2018-04-08 17:58:00","528880","0","28.62","28.48","0.4859662","281.8","137","340.3","479.5","0","0","10.7","244.9","8.62","7.9","7.087","6.862","1.077"
"2018-04-08 17:59:00","528881","0","28.62","28.47","0.4875578","274.5","133.9","339.9","478.9","0","0","10.7","246.4","9.31","8.3","7.45","7.237","1.094"
"2018-04-08 18:00:00","528882","0","28.56","28.38","0.4885152","275.6","134.6","340.2","478.9","0","0","10.7","246.1","8.16","7.275","6.625","6.5","1.116"
"2018-04-08 18:01:00","528883","0","28.68","28.51","0.4905109","272","133.4","340.7","479.4","0","0","10.7","239","7.437","6.662","5.975","5.887","1.079"
"2018-04-08 18:02:00","528884","0","28.75","28.58","0.4929557","269.7","133","339.7","478.4","0","0","12.2","236.5","8.85","8.04","7.3","7.2","1.49"
"2018-04-08 18:03:00","528885","0","28.61","28.43","0.4938364","266.7","131.7","339.6","478","0","0","12.2","237.6","8.44","7.7","6.987","6.8","1.743"
"2018-04-08 18:04:00","528886","0","28.56","28.38","0.4954143","263.8","130.7","339.7","477.6","0","0","11.45","234.3","9.3","8.21","7.437","7.15","1.331"
"2018-04-08 18:05:00","528887","0","28.58","28.41","0.4970575","261","129.7","340.4","477.4","0","0","13.7","241.5","8.79","7.675","6.975","6.887","1.614"
"2018-04-08 18:06:00","528888","0","28.64","28.47","0.4993128","258","128.8","339.9","476.9","0","0","13.7","234.9","9.44","8.45","7.462","7.337","1.677"
"2018-04-08 18:07:00","528889","0","28.48","28.32","0.499979","254.3","127.2","339.8","476","0","0","12.95","226.5","9.52","8.7","7.837","7.675","1.237"
"2018-04-08 18:08:00","528890","0","28.47","28.31","0.5020787","250.6","125.8","338.8","475.2","0","0","10.7","224.5","9.04","8.46","7.762","7.625","1.056"
"2018-04-08 18:09:00","528891","0","28.3","28.15","0.5029524","246.9","124.2","338.8","474.8","0","0","11.45","218.2","8.91","8.22","7.487","7.275","1.272"
"2018-04-08 18:10:00","528892","0","28.38","28.23","0.5049406","243.4","122.9","339.1","474.6","0","0","11.45","224","9.21","8.21","7.375","7.012","1.244"
"2018-04-08 18:11:00","528893","0","28.44","28.29","0.5069945","239.5","121.4","339.4","474.6","0","0","9.95","230.8","8.19","7.387","6.712","6.6","1.027"
"2018-04-08 18:12:00","528894","0","28.62","28.46","0.5104473","235.5","120.2","339.2","474.6","0","0","11.45","232.6","8.79","7.862","7.075","6.937","1.146"
"2018-04-08 18:13:00","528895","0","28.52","28.38","0.5127171","231.9","118.9","338.4","473.8","0","0","11.45","231.8","9.04","8.49","7.787","7.625","1.073"
"2018-04-08 18:14:00","528896","0","28.44","28.33","0.5145922","227.7","117.2","338.2","473.1","0","0","12.2","230.4","9.2","8.55","7.737","7.575","1.406"
"2018-04-08 18:15:00","528897","0","28.39","28.26","0.5166227","223.5","115.4","338.3","472.6","0","0","12.2","237.2","9.22","8.2","7.45","7.475","1.636"
"2018-04-08 18:16:00","528898","0","28.37","28.24","0.5186172","219.3","113.7","338","471.8","0","0","13.7","242.3","8.82","8.11","7.4","7.262","1.963"
"2018-04-08 18:17:00","528899","0","28.4","28.28","0.5208489","215","112","338.5","471.8","0","0","11.45","234.1","7.975","7.3","6.7","6.512","1.522"
"2018-04-08 18:18:00","528900","0","28.53","28.4","0.5247471","210.9","110.7","338.1","471.8","0","0","12.2","243.3","8.51","7.55","6.75","6.625","1.253"
"2018-04-08 18:19:00","528901","0","28.42","28.28","0.5275915","207","109.2","337.4","470.8","0","0","10.7","242.4","9","8.14","7.275","7.162","1.081"
"2018-04-08 18:20:00","528902","0","28.3","28.18","0.5294375","202.3","107.1","337.7","470.8","0","0","9.2","241.6","7.262","6.787","6.125","5.95","1.053"
"2018-04-08 18:21:00","528903","0","28.32","28.21","0.5332448","197.8","105.5","337.1","469.8","0","0","11.45","230.9","9.45","8.52","7.725","7.775","1.022"
"2018-04-08 18:22:00","528904","0","28.22","28.1","0.5354275","193.8","103.8","336.4","468.7","0","0","12.95","235.4","10.07","9.17","8.29","8.12","1.369"
"2018-04-08 18:23:00","528905","0","28.11","27.99","0.5372438","188.6","101.3","336.2","468","0","0","12.2","239.2","9.44","8.51","7.7","7.5","1.294"
"2018-04-08 18:24:00","528906","0","28.1","27.99","0.5402212","183.8","99.3","336.5","467.7","0","0","11.45","235.5","8.36","7.387","6.7","6.575","0.981"
"2018-04-08 18:25:00","528907","0","28.11","28.02","0.5435627","178.7","97.1","336.3","467.2","0","0","12.2","230.7","8.89","8.16","7.425","7.325","1.335"
"2018-04-08 18:26:00","528908","0","28.09","27.99","0.5474112","175.1","95.8","336.1","466.5","0","0","11.45","233","9.14","8.21","7.437","7.412","0.924"
"2018-04-08 18:27:00","528909","0","28.09","27.99","0.550144","169.5","93.3","336.5","466.3","0","0","10.7","234.4","8.35","7.712","7.025","7.05","0.903"
"2018-04-08 18:28:00","528910","0","28.13","28.05","0.554367","164.4","91.1","336.7","466.2","0","0","9.2","236.7","7.5","6.987","6.275","6.1","0.69"
"2018-04-08 18:29:00","528911","0","28.11","28.03","0.5588004","157.1","87.8","335.9","465.4","0","0","12.2","231.3","8.77","8.02","7.162","6.987","1.28"
"2018-04-08 18:30:00","528912","0","27.97","27.87","0.5619258","153.7","86.4","335.1","464.2","0","0","12.95","230.5","9.4","8.51","7.65","7.662","1.337"
"2018-04-08 18:31:00","528913","0","27.88","27.8","0.5650147","148.5","83.9","335.1","463.5","0","0","12.95","236.1","10.15","9.37","8.45","8.3","1.064"
"2018-04-08 18:32:00","528914","0","27.88","27.8","0.5655337","137.5","77.78","334.6","462.7","0","0","13.7","237.6","10.29","9.31","8.36","8.22","1.254"
"2018-04-08 18:33:00","528915","0","27.8","27.73","0.5702805","133.9","76.38","334","461.6","0","0","14.45","238.1","10.85","10.12","9.17","9.02","1.287"
"2018-04-08 18:34:00","528916","0","27.77","27.7","0.5756862","133.3","76.76","334","461.2","0","0","12.95","236.1","9.25","8.33","7.525","7.375","1.621"
"2018-04-08 18:35:00","528917","0","27.74","27.67","0.5778028","124.4","71.91","333.7","460.4","0","0","12.95","233.7","10","9.06","8.15","8.02","1.379"
"2018-04-08 18:36:00","528918","0","27.71","27.65","0.5825338","122.7","71.47","333.8","460.1","0","0","12.2","231","8.84","8.01","7.125","7.037","1.412"
"2018-04-08 18:37:00","528919","0","27.71","27.66","0.5884753","121.9","71.74","333.6","459.6","0","0","12.2","236.4","8.67","7.887","7.137","7.05","1.039"
"2018-04-08 18:38:00","528920","0","27.7","27.64","0.5909109","117.4","69.4","333.5","459.1","0","0","12.2","233.7","8.96","8.06","7.362","7.2","1.669"
"2018-04-08 18:39:00","528921","0","27.67","27.62","0.5964412","118.5","70.7","333.3","458.4","0","0","12.2","228","9.75","8.64","7.775","7.65","1.325"
"2018-04-08 18:40:00","528922","0","27.65","27.6","0.5911554","108.6","64.24","333.2","457.7","0","0","15.2","229.7","11.21","9.87","8.94","8.72","1.388"
"2018-04-08 18:41:00","528923","0","27.64","27.6","0.5777973","92","53.18","333.4","457.1","0","0","13.7","229.9","10.54","9.47","8.64","8.36","1.862"
"2018-04-08 18:42:00","528924","0","27.6","27.56","0.585692","92.8","54.38","333","456.4","0","0","12.95","247.4","10.81","9.9","8.8","8.56","1.334"
"2018-04-08 18:43:00","528925","0","27.56","27.52","0.554023","75.14","41.85","333.4","455.9","0","0","14.45","247.3","10.51","9.45","8.59","8.4","1.523"
"2018-04-08 18:44:00","528926","0","27.5","27.47","0.4911242","49.61","24.4","333.3","454.9","0","0","12.95","234.8","9.75","8.77","7.887","7.762","1.509"
"2018-04-08 18:45:00","528927","0","27.39","27.37","0.4812483","44.8","21.56","333.3","453.8","0","0","10.7","237.4","8.4","7.462","6.725","6.612","1.117"
"2018-04-08 18:46:00","528928","0","27.3","27.29","0.4860362","42.75","20.78","333.5","453.1","0","0","12.2","238.8","9.26","8.33","7.525","7.387","1.404"
"2018-04-08 18:47:00","528929","0","27.31","27.31","0.4937121","42.02","20.75","333.8","452.4","0","0","10.7","238","8.85","7.95","7.187","7.025","1.012"
"2018-04-08 18:48:00","528930","0","27.26","27.27","0.5276903","45.63","24.15","333.7","451.8","0","0","9.2","231.6","7.562","6.85","6.187","6.2","0.882"
"2018-04-08 18:49:00","528931","0","27.16","27.16","0.5520901","48.83","26.97","333.5","451.1","0","0","7.7","231.6","6.787","6.312","5.725","5.625","0.61"
"2018-04-08 18:50:00","528932","0","27.06","27.05","0.5285293","42.72","22.58","333.7","450.4","0","0","10.7","232","8.08","7.275","6.687","6.637","1.204"
"2018-04-08 18:51:00","528933","0","26.99","27","0.5409919","43.82","23.71","333.8","449.9","0","0","12.2","232.7","8.65","7.937","7.15","7.012","1.317"
"2018-04-08 18:52:00","528934","0","26.96","26.96","0.5553405","45.98","25.54","333.9","449.4","0","0","12.95","228.1","8.84","7.962","7.25","7.087","1.53"
"2018-04-08 18:53:00","528935","0","26.96","26.96","0.5715402","48.76","27.91","334.2","449.2","0","0","12.2","229.5","9.42","8.54","7.762","7.575","1.37"
"2018-04-08 18:54:00","528936","0","26.98","26.98","0.59679","54.47","32.56","334.4","449","0","0","10.7","234.1","8.26","7.375","6.675","6.512","0.991"
"2018-04-08 18:55:00","528937","0","26.92","26.93","0.5526246","45.03","24.89","334.6","448.6","0","0","9.95","236.3","7.575","6.725","5.975","5.912","1.365"
"2018-04-08 18:56:00","528938","0","26.88","26.9","0.6073377","53.95","32.89","334.8","448.1","0","0","11.45","233.3","8.94","7.925","7.062","6.837","1.089"
"2018-04-08 18:57:00","528939","0","26.91","26.92","0.6666067","69.27","46.19","334.9","448.1","0","0","10.7","227.5","7.937","7.312","6.675","6.512","1.236"
"2018-04-08 18:58:00","528940","0","27","27","0.6726431","71.37","48","335.5","448.5","0","0","12.95","231.3","9.5","8.86","7.975","7.837","1.413"
"2018-04-08 18:59:00","528941","0","27.03","27.04","0.6684791","69.92","46.74","335.6","448.4","0","0","10.7","231.7","8.24","7.462","6.762","6.712","1.02"
"2018-04-08 19:00:00","528942","0","27.02","27.02","0.6550202","65.83","43.13","335.6","448.2","0","0","10.7","234.2","7.325","6.687","6.05","6","1.298"
"2018-04-08 19:01:00","528943","0","26.98","26.98","0.6519661","63.75","41.56","335.8","447.9","0","0","9.2","234.3","6.912","6.187","5.562","5.412","0.913"
"2018-04-08 19:02:00","528944","0","26.97","26.97","0.6616227","64.73","42.83","336.1","447.7","0","0","9.95","235.1","7.075","6.575","5.937","5.787","1.345"
"2018-04-08 19:03:00","528945","0","26.99","27","0.6604083","64.06","42.31","336.6","447.7","0","0","9.2","233","6.737","6","5.487","5.425","1.161"
"2018-04-08 19:04:00","528946","0","26.95","26.96","0.6572161","62.03","40.77","337.2","447.6","0","0","9.2","233.8","7","6.262","5.65","5.6","1.242"
"2018-04-08 19:05:00","528947","0","26.95","26.95","0.6552208","59.98","39.3","337.6","447.4","0","0","9.95","236","7.362","6.725","6.062","5.975","1.072"
"2018-04-08 19:06:00","528948","0","26.98","26.98","0.6524681","57.63","37.6","338.1","447.4","0","0","10.7","235.8","8.71","8.05","7.362","7.175","1.182"
"2018-04-08 19:07:00","528949","0","27","27.02","0.6502956","55.22","35.91","338.2","447.2","0","0","11.45","238.6","8.85","7.975","7.162","7.05","1.034"
"2018-04-08 19:08:00","528950","0","26.97","26.98","0.6508673","52.44","34.13","337.9","446.7","0","0","10.7","227.6","7.387","6.85","6.337","6.275","1.108"
"2018-04-08 19:09:00","528951","0","26.94","26.97","0.6509799","49.75","32.38","337.9","446.5","0","0","10.7","230.7","8.56","7.837","7.137","7","0.861"
